noetia,27.246924,Modern,,,,
noetia,26.453613,Modern,,,,
noetia,30.251292,Modern,,,,
noetia,26.447703,Modern,,,,
noetia,26.437722,Modern,,,,
noetia,26.273237,Modern,,,,
noetia,27.538753,Modern,,,,
noetia,27.255205,Modern,,,,
noetia,33.646957,Modern,,,,
noetia,26.548668,Modern,,,,
noetia,35.219708,Modern,,,,
noetia,29.150701,Modern,,,,
noetia,26.163155,Modern,,,,
noetia,26.436683,Modern,,,,
noetia,29.028561,Modern,,,,
noetia,30.397528,Modern,,,,
noetia,34.647472,Modern,,,,
noetia,25.91383,Modern,,,,
noetia,31.955579,Modern,,,,
noetia,29.152815,Modern,,,,
noetia,26.479807,Modern,,,,
noetia,26.436521,Modern,,,,
noetia,26.435819,Modern,,,,
noetia,26.09515,Modern,,,,
noetia,32.800817,Modern,,,,
noetia,25.782611,Modern,,,,
noetia,29.549884,Modern,,,,
noetia,34.647665,Modern,,,,
noetia,26.460869,Modern,,,,
noetia,34.647042,Modern,,,,
noetia,29.114931,Modern,,,,
noetia,28.010856,Modern,,,,
noetia,35.837842,Modern,,,,
noetia,26.437733,Modern,,,,
noetia,33.350011,Modern,,,,
noetia,26.522308,Modern,,,,
noetia,34.694044,Modern,,,,
noetia,26.428394,Modern,,,,
noetia,27.487855,Modern,,,,
noetia,35.77198,Modern,,,,
noetia,26.44217,Modern,,,,
noetia,33.638901,Modern,,,,
noetia,26.443679,Modern,,,,
noetia,26.436382,Modern,,,,
noetia,26.481758,Modern,,,,
noetia,27.246553,Modern,,,,
noetia,29.723525,Modern,,,,
noetia,36.168273,Modern,,,,
noetia,29.549884,Modern,,,,
noetia,26.177903,Modern,,,,
noetia,35.250537,Modern,,,,
noetia,35.558493,Modern,,,,
noetia,27.690497,Modern,,,,
noetia,28.27589,Modern,,,,
noetia,32.651335,Modern,,,,
noetia,29.126884,Modern,,,,
noetia,27.089867,Modern,,,,
noetia,27.270636,Modern,,,,
noetia,27.099354,Modern,,,,
noetia,25.917313,Modern,,,,
noetia,34.441269,Modern,,,,
noetia,30.662887,Modern,,,,
noetia,34.64763,Modern,,,,
noetia,26.438513,Modern,,,,
noetia,26.337914,Modern,,,,
noetia,28.376347,Modern,,,,
noetia,27.139513,Modern,,,,
noetia,36.088154,Modern,,,,
noetia,33.701594,Modern,,,,
noetia,29.814078,Modern,,,,
noetia,26.044922,Modern,,,,
noetia,35.873712,Modern,,,,
noetia,34.693432,Modern,,,,
noetia,35.236153,Modern,,,,
noetia,33.388612,Modern,,,,
noetia,27.265423,Modern,,,,
noetia,27.896002,Modern,,,,
noetia,28.336727,Modern,,,,
noetia,28.388288,Modern,,,,
noetia,27.798945,Modern,,,,
noetia,29.096509,Modern,,,,
noetia,26.436451,Modern,,,,
noetia,26.462872,Modern,,,,
noetia,29.627103,Modern,,,,
noetia,33.644927,Modern,,,,
noetia,26.436186,Modern,,,,
noetia,29.209788,Modern,,,,
noetia,27.246971,Modern,,,,
noetia,27.271031,Modern,,,,
noetia,26.436525,Modern,,,,
noetia,35.716667,Modern,,,,
noetia,28.073715,Modern,,,,
noetia,26.44656,Modern,,,,
noetia,28.911432,Modern,,,,
noetia,26.444538,Modern,,,,
noetia,29.816434,Modern,,,,
noetia,26.436563,Modern,,,,
noetia,30.638515,Modern,,,,
noetia,29.549884,Modern,,,,
noetia,29.70187,Modern,,,,
noetia,26.962867,Modern,,,,
noetia,33.646265,Modern,,,,
noetia,34.672937,Modern,,,,
noetia,28.327287,Modern,,,,
noetia,26.44656,Modern,,,,
noetia,27.246387,Modern,,,,
noetia,35.715308,Modern,,,,
noetia,34.68508,Modern,,,,
noetia,27.008835,Modern,,,,
noetia,26.126073,Modern,,,,
noetia,28.899908,Modern,,,,
noetia,36.380288,Modern,,,,
noetia,26.438072,Modern,,,,
noetia,34.708889,Modern,,,,
noetia,29.147642,Modern,,,,
noetia,34.679276,Modern,,,,
noetia,26.123239,Modern,,,,
noetia,29.228975,Modern,,,,
noetia,26.330603,Modern,,,,
noetia,28.315229,Modern,,,,
noetia,36.158446,Modern,,,,
noetia,29.296495,Modern,,,,
noetia,35.715182,Modern,,,,
noetia,26.319203,Modern,,,,
noetia,25.816624,Modern,,,,
noetia,33.350128,Modern,,,,
noetia,26.436876,Modern,,,,
noetia,33.514562,Modern,,,,
noetia,33.9635,Modern,,,,
noetia,32.78913,Modern,,,,
noetia,28.318682,Modern,,,,
noetia,25.90104,Modern,,,,
noetia,36.133632,Modern,,,,
noetia,27.798547,Modern,,,,
noetia,30.040655,Modern,,,,
noetia,26.326269,Modern,,,,
noetia,26.436242,Modern,,,,
noetia,32.653935,Modern,,,,
noetia,30.162186,Modern,,,,
noetia,33.882219,Modern,,,,
noetia,34.647674,Modern,,,,
noetia,29.725257,Modern,,,,
noetia,28.677195,Modern,,,,
noetia,26.477628,Modern,,,,
noetia,33.646957,Modern,,,,
noetia,35.831928,Modern,,,,
noetia,33.647648,Modern,,,,
noetia,34.647688,Modern,,,,
noetia,28.673813,Modern,,,,
noetia,33.700958,Modern,,,,
noetia,28.911139,Modern,,,,
noetia,28.999973,Modern,,,,
noetia,30.594197,Modern,,,,
noetia,29.896404,Modern,,,,
noetia,27.246536,Modern,,,,
noetia,28.861761,Modern,,,,
noetia,28.676954,Modern,,,,
noetia,29.549884,Modern,,,,
noetia,34.647645,Modern,,,,
noetia,26.351472,Modern,,,,
noetia,27.253886,Modern,,,,
noetia,26.450018,Modern,,,,
noetia,30.648661,Modern,,,,
noetia,29.723839,Modern,,,,
noetia,33.646957,Modern,,,,
noetia,26.442183,Modern,,,,
noetia,30.040153,Modern,,,,
noetia,26.458645,Modern,,,,
noetia,33.998122,Modern,,,,
noetia,33.924228,Modern,,,,
noetia,35.231165,Modern,,,,
noetia,26.482722,Modern,,,,
noetia,26.442215,Modern,,,,
noetia,28.901547,Modern,,,,
noetia,33.349972,Modern,,,,
noetia,33.759625,Modern,,,,
noetia,27.390235,Modern,,,,
noetia,26.885026,Modern,,,,
noetia,26.953896,Modern,,,,
noetia,29.286972,Modern,,,,
noetia,32.7389,Modern,,,,
noetia,29.806947,Modern,,,,
noetia,30.457358,Modern,,,,
noetia,26.211466,Modern,,,,
noetia,31.955579,Modern,,,,
noetia,26.331353,Modern,,,,
noetia,28.316004,Modern,,,,
noetia,26.435889,Modern,,,,
noetia,28.658691,Modern,,,,
noetia,34.647701,Modern,,,,
noetia,28.950669,Modern,,,,
noetia,33.913772,Modern,,,,
noetia,29.316575,Modern,,,,
noetia,26.436731,Modern,,,,
noetia,33.962208,Modern,,,,
noetia,35.558493,Modern,,,,
noetia,26.443397,Modern,,,,
noetia,28.18074,Modern,,,,
noetia,30.287844,Modern,,,,
noetia,33.840295,Modern,,,,
noetia,33.689012,Modern,,,,
noetia,28.901482,Modern,,,,
noetia,26.609775,Modern,,,,
noetia,33.350098,Modern,,,,
noetia,34.647614,Modern,,,,
noetia,33.646957,Modern,,,,
noetia,29.040847,Modern,,,,
noetia,30.356313,Modern,,,,
noetia,26.023196,Modern,,,,
noetia,30.66755,Modern,,,,
noetia,26.4609,Modern,,,,
noetia,26.527752,Modern,,,,
noetia,26.45818,Modern,,,,
noetia,26.442122,Modern,,,,
noetia,34.694069,Modern,,,,
noetia,26.043966,Modern,,,,
noetia,33.620716,Modern,,,,
noetia,28.969849,Modern,,,,
noetia,26.611738,Modern,,,,
noetia,29.652054,Modern,,,,
noetia,29.913397,Modern,,,,
noetia,26.33227,Modern,,,,
noetia,29.822433,Modern,,,,
noetia,30.459428,Modern,,,,
noetia,26.482458,Modern,,,,
noetia,26.43647,Modern,,,,
noetia,28.683175,Modern,,,,
noetia,29.735988,Modern,,,,
noetia,33.350097,Modern,,,,
noetia,33.622711,Modern,,,,
noetia,30.119286,Modern,,,,
noetia,30.287847,Modern,,,,
noetia,28.684308,Modern,,,,
noetia,26.436045,Modern,,,,
noetia,33.649985,Modern,,,,
noetia,30.287869,Modern,,,,
noetia,26.435958,Modern,,,,
noetia,28.329077,Modern,,,,
noetia,28.898771,Modern,,,,
noetia,29.028707,Modern,,,,
noetia,28.658676,Modern,,,,
noetia,29.28843,Modern,,,,
noetia,27.709097,Modern,,,,
noetia,29.549884,Modern,,,,
noetia,26.034047,Modern,,,,
noetia,35.213459,Modern,,,,
noetia,26.438095,Modern,,,,
noetia,26.210966,Modern,,,,
noetia,33.349828,Modern,,,,
noetia,26.44192,Modern,,,,
noetia,29.186417,Modern,,,,
noetia,27.896002,Modern,,,,
noetia,26.074045,Modern,,,,
noetia,26.692255,Modern,,,,
noetia,28.137117,Modern,,,,
noetia,26.160414,Modern,,,,
noetia,26.329953,Modern,,,,
noetia,34.64727,Modern,,,,
noetia,36.389149,Modern,,,,
noetia,26.468546,Modern,,,,
noetia,33.319591,Modern,,,,
noetia,26.458192,Modern,,,,
noetia,29.153012,Modern,,,,
noetia,33.619662,Modern,,,,
noetia,33.913476,Modern,,,,
noetia,28.650295,Modern,,,,
noetia,26.21615,Modern,,,,
